unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d02",f2d02,"xf2d03",f2d03,"xf2d04",f2d04,"xf2d05",f2d05,"xf2d06",f2d06,"xf2d07",f2d07,"xf2d08",f2d08,"xf2d09",f2d09,"xf2d10",f2d10,"xf2d11",f2d11,"xf2d12",f2d12,"xf2d13",f2d13,"xf2d14",f2d14,"xf2d15",f2d15,"xf2d16",f2d16,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
197647,"R",0,"R",1742155,"R",278365,"R",1463790,"R",0,"R",1463790,"R",41319,"R",1080870,"R",110659,"R",0,"R",1793904,"R",1789744,"R",0,"R",4160,"R",1459631,"R",-1,"R",1463790,"R",196575,"R",21078,"R",0,"R",0,"R",14163,"R",39163,"R",270979,"R",181876,"R",25000,"R",480015,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1313592,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",297,"R",1793904,"R",1428046,"R",1221819,"Z",0,"Z",0,"R",77202,"Z",0,"R",129025,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",237220,"R",72000,"Z",0,"Z",0,"Z",0,"Z",0,"R",165220,"R",110315,"R",21300,"Z",0,"Z",0,"Z",0,"Z",0,"R",89015,"R",14163,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14163,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1789744,"R",1315119,"Z",0,"Z",0,"R",77202,"Z",0,"R",397423,"A",,"A",,2
197674,"Z",0,"R",513153,"R",12153,"R",501000,"Z",0,"R",501000,"Z",0,"Z",0,"R",74905,"Z",0,"R",1234579,"R",1226449,"R",0,"R",8130,"R",492870,"R",0,"R",501000,"R",525400,"R",25169,"Z",0,"Z",0,"R",120951,"Z",0,"R",671520,"Z",0,"Z",0,"R",728549,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",478653,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27377,"R",1234579,"R",808591,"R",444166,"R",66780,"R",294300,"R",3345,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",404810,"R",85104,"R",9504,"R",32700,"Z",0,"Z",0,"R",277502,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",13048,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13048,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-327000,"Z",0,"Z",0,"R",327000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1226449,"R",529270,"R",76284,"Z",0,"R",3345,"Z",0,"R",617550,"A",,"A",,2
197692,"R",2400000,"R",2600000,"Z",0,"R",1700000,"R",900000,"R",2600000,"R",300000,"R",4800000,"R",140000,"Z",0,"R",1670342,"R",1545975,"R",0,"R",124367,"R",2600000,"R",-124367,"R",2600000,"R",26100,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",26100,"R",26100,"Z",0,"R",1126369,"R",0,"R",0,"R",0,"R",26100,"R",0,"R",0,"R",485020,"R",0,"R",32853,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1670342,"R",723905,"R",523447,"R",200458,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",160308,"R",74852,"Z",0,"R",85456,"Z",0,"Z",0,"R",0,"R",552766,"Z",0,"Z",0,"R",552766,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-638222,"Z",0,"Z",0,"R",638222,"R",108996,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108996,"R",1545975,"R",598299,"R",200458,"Z",0,"Z",0,"Z",0,"R",747218,"A",,"A",,2
197708,"R",1217684992,"R",1754443518,"R",167027939,"R",923480289,"R",663935290,"R",1587415579,"R",13963151,"R",395742383,"R",93641589,"R",0,"R",459248977,"R",405688138,"R",0,"R",53560839,"R",1533854740,"R",0,"R",1587415579,"R",1014519,"R",208325,"R",0,"R",0,"R",12299949,"R",28793549,"R",42316342,"R",42316342,"R",0,"R",95089922,"R",0,"R",842167,"R",0,"R",138702527,"R",27236636,"R",48654002,"R",37715851,"R",0,"R",79577034,"R",8780195,"R",17765511,"R",0,"R",0,"R",4885132,"R",459248977,"R",123441521,"R",69674071,"R",14305046,"R",12188123,"R",7989220,"R",1922954,"R",17362107,"R",174889925,"R",99760673,"R",28448462,"R",14085389,"R",9578772,"R",1227601,"R",21789028,"R",448358,"R",124449,"R",37335,"R",0,"R",0,"R",0,"R",286574,"R",25946998,"R",10518531,"R",2320074,"R",3578201,"R",2287456,"R",901010,"R",6341726,"R",18304988,"R",9021726,"R",1922684,"R",1325406,"R",874936,"R",173492,"R",4986744,"R",45637902,"R",25401549,"R",5516005,"R",3058325,"R",2012960,"R",434673,"R",9214390,"R",17018446,"R",2145323,"R",563841,"R",0,"R",0,"R",0,"R",14309282,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-34235444,"Z",0,"Z",0,"R",34235444,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",405688138,"R",216646322,"R",53113447,"Z",0,"R",22743344,"R",4659730,"R",108525295,"R",760891122,"R",805631751,1
197735,"Z",0,"R",3338680,"R",578901,"R",2759779,"Z",0,"R",2759779,"R",419331,"R",2657153,"R",440911,"Z",0,"R",2221067,"R",2204226,"R",0,"R",16841,"R",2742938,"R",0,"R",2759779,"R",1136450,"R",64500,"Z",0,"Z",0,"R",66350,"Z",0,"R",1267300,"R",1260200,"Z",0,"R",342300,"Z",0,"Z",0,"Z",0,"R",1200950,"Z",0,"Z",0,"R",324717,"Z",0,"Z",0,"Z",0,"R",351100,"Z",0,"Z",0,"R",2000,"R",2221067,"R",671509,"R",594750,"R",76759,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",98653,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",98653,"R",547907,"R",55000,"R",4208,"Z",0,"Z",0,"Z",0,"R",488699,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",21500,"R",10475,"Z",0,"Z",0,"Z",0,"Z",0,"R",11025,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",864657,"R",0,"R",0,"R",0,"R",131609,"R",0,"R",733048,"R",2204226,"R",660225,"R",80967,"Z",0,"R",131609,"Z",0,"R",1331425,"A",,"A",,2
197744,"Z",0,"R",2762377,"R",423309,"R",2339068,"Z",0,"R",2339068,"R",93129,"R",2675653,"R",296901,"Z",0,"R",1741513,"R",1426748,"R",0,"R",314765,"R",2024303,"R",0,"R",2339068,"R",224934,"R",60633,"Z",0,"Z",0,"Z",0,"R",378165,"R",663732,"R",629690,"Z",0,"R",546210,"Z",0,"Z",0,"Z",0,"R",304788,"Z",0,"Z",0,"R",251851,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8974,"R",629690,"R",1741513,"R",267095,"R",225525,"R",41570,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",22641,"R",12750,"Z",0,"R",9891,"Z",0,"Z",0,"R",0,"R",125076,"R",101295,"R",16256,"R",7525,"Z",0,"Z",0,"R",0,"R",87129,"R",41997,"R",17460,"R",27672,"Z",0,"Z",0,"R",0,"R",332165,"R",75039,"R",3013,"R",239922,"Z",0,"R",14191,"R",0,"R",151466,"R",41370,"R",3596,"R",106500,"Z",0,"Z",0,"R",0,"R",378165,"Z",0,"Z",0,"R",378165,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-769675,"Z",0,"Z",0,"R",769675,"R",63011,"R",0,"R",0,"R",0,"R",63011,"R",0,"R",0,"R",1426748,"R",497976,"R",81895,"Z",0,"R",63011,"R",14191,"R",769675,"A",,"A",,2
197911,"R",16564449,"R",44725118,"R",11069209,"R",17518863,"R",16137046,"R",33655909,"R",1728945,"R",13768411,"R",4322495,"R",0,"R",23539126,"R",24088038,"R",-36000,"R",-584912,"R",34204821,"R",36000,"R",33655909,"R",888379,"R",242941,"R",2006103,"R",0,"R",978444,"R",2589345,"R",6705212,"R",923388,"R",55056,"R",13316556,"R",0,"R",0,"R",0,"R",1145437,"R",2006103,"R",0,"R",1403278,"R",45213,"R",1009462,"R",0,"R",3029203,"R",0,"R",0,"R",1583874,"R",23539126,"R",4822604,"R",3615463,"R",724922,"R",171017,"R",182300,"R",17300,"R",111602,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",739291,"R",359802,"R",73270,"R",73293,"R",2607,"R",7415,"R",222904,"R",2738851,"R",1239626,"R",208521,"R",195447,"R",191067,"R",19773,"R",884417,"R",4076098,"R",1403304,"R",237986,"R",48862,"R",242396,"R",4943,"R",2138607,"R",4010271,"R",106613,"R",14331,"R",1954474,"R",84325,"R",197726,"R",1652802,"R",6705212,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6705212,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",378697,"R",41743,"R",-2443093,"R",77915,"R",0,"R",1944738,"R",995711,"R",0,"R",0,"R",0,"R",0,"R",0,"R",995711,"R",24088038,"R",7103505,"R",1300773,"Z",0,"R",780610,"R",247157,"R",14655993,"R",17557801,"R",16564449,1
197948,"R",3295309,"R",16950211,"R",8747432,"R",5904295,"R",2298484,"R",8202779,"R",250972,"R",16843928,"R",5167109,"Z",0,"R",9359034,"R",9893168,"R",1068268,"R",534134,"R",8736913,"R",-1068268,"R",8202779,"R",1604827,"R",314217,"R",956490,"Z",0,"R",681983,"R",0,"R",3557517,"R",1205003,"R",0,"R",3876757,"R",0,"R",0,"R",0,"R",1875273,"R",573690,"R",0,"R",109544,"R",1218986,"R",81218,"R",101591,"R",1521975,"R",0,"R",0,"R",0,"R",9359034,"R",2090394,"R",1337163,"R",99199,"R",171897,"R",222394,"R",0,"R",259741,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",262801,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",262801,"R",472259,"R",278687,"R",18627,"R",171896,"Z",0,"Z",0,"R",3049,"R",1454347,"R",705101,"R",57458,"R",171896,"R",111196,"R",13029,"R",395667,"R",3201181,"R",1029260,"R",76444,"R",171896,"R",111196,"R",13029,"R",1799356,"R",1730203,"R",139485,"R",10671,"R",687586,"R",444786,"R",13030,"R",434645,"R",681983,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",681983,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1375171,"Z",0,"Z",0,"R",1375171,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9893168,"R",3489696,"R",262399,"Z",0,"R",889572,"R",39088,"R",5212413,"R",3368067,"R",3295309,1
197984,"R",11931532,"R",26977176,"R",7467457,"R",1702846,"R",17806873,"R",19509719,"R",0,"R",6430320,"R",5610833,"R",0,"R",16519602,"R",18046510,"R",0,"R",-1526908,"R",21036627,"R",0,"R",19509719,"R",603707,"R",196972,"R",1273937,"R",0,"R",471278,"R",4221047,"R",6766941,"R",0,"R",0,"R",10144375,"R",0,"R",0,"R",0,"R",107262,"R",546151,"R",0,"R",1713353,"R",160000,"R",-127703,"R",83746,"R",3519848,"R",0,"R",0,"R",372570,"R",16519602,"R",2914124,"R",2312057,"R",0,"R",202746,"R",105113,"R",0,"R",294208,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10221,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10221,"R",936076,"R",455232,"R",0,"R",204047,"R",69629,"R",0,"R",207168,"R",2703117,"R",1335131,"R",0,"R",324647,"R",29743,"R",0,"R",1013596,"R",4051522,"R",1403828,"R",1342581,"R",226413,"R",93387,"R",0,"R",985313,"R",2026652,"R",27000,"R",0,"R",90334,"R",131948,"R",0,"R",1777370,"R",5404798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5404798,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",313890,"R",0,"R",-1048187,"Z",0,"Z",0,"R",734297,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18046510,"R",5847138,"R",1342581,"Z",0,"R",429820,"Z",0,"R",10426971,"R",15240595,"R",14292671,1
197993,"R",6593425,"R",32364998,"R",13658165,"R",8314212,"R",10392621,"R",18706833,"R",4168346,"R",15548698,"R",12278192,"Z",0,"R",15524863,"R",15193407,"R",0,"R",331456,"R",18375377,"R",0,"R",18706833,"R",800978,"R",139365,"R",322698,"Z",0,"R",234779,"R",489122,"R",1986942,"R",1956488,"Z",0,"R",3292665,"Z",0,"Z",0,"Z",0,"R",3630353,"R",322698,"R",55712,"R",6713139,"Z",0,"R",80629,"Z",0,"R",1429667,"Z",0,"Z",0,"R",0,"R",15524863,"R",4971845,"R",2975568,"R",427907,"R",1200000,"R",237652,"R",130718,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",273152,"Z",0,"Z",0,"R",273152,"Z",0,"Z",0,"R",0,"R",1128920,"R",611753,"R",189588,"Z",0,"R",241367,"R",75212,"R",11000,"R",765046,"Z",0,"Z",0,"R",765046,"Z",0,"Z",0,"R",0,"R",6742749,"R",2245285,"R",396323,"R",1451226,"R",155712,"Z",0,"R",2494203,"R",1311695,"R",543336,"R",89730,"R",78528,"R",400098,"R",100003,"R",100000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-3767952,"Z",0,"Z",0,"R",3767952,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15193407,"R",6375942,"R",1103548,"Z",0,"R",1034829,"R",305933,"R",6373155,"R",10474553,"R",10392621,1
198066,"R",17955567,"R",48300820,"R",16748306,"R",12156918,"R",19395596,"R",31552514,"R",1576713,"R",27800606,"R",5060455,"R",0,"R",13335367,"R",15074778,"R",-947951,"R",-2687362,"R",34239876,"R",0,"R",31552514,"R",0,"R",68659,"R",0,"R",0,"R",1039014,"R",1606934,"R",2714607,"R",2171685,"R",542922,"R",6177467,"R",0,"R",0,"R",15000,"R",68659,"R",0,"R",0,"R",3552804,"R",0,"R",-760919,"R",125995,"R",4156361,"R",0,"R",0,"R",0,"R",13335367,"R",5174608,"R",2953459,"R",718886,"R",489188,"R",385245,"R",54427,"R",573403,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",355813,"R",155437,"R",46192,"R",44472,"R",25683,"R",0,"R",84029,"R",2220891,"R",1035613,"R",254639,"R",222358,"R",185298,"R",0,"R",522983,"R",2863935,"R",1366708,"R",355642,"R",281654,"R",77049,"R",513,"R",782369,"R",4459531,"R",938156,"R",156662,"R",444716,"R",355849,"R",244987,"R",2319161,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",359453,"R",82683,"R",-1482388,"R",127374,"R",0,"R",912878,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15074778,"R",6808826,"R",1614704,"Z",0,"R",1156498,"R",299927,"R",5194823,"R",16632914,"R",15985266,1
198109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3110365,"R",3110365,"R",0,"R",0,"R",0,"R",0,"R",0,"R",189758,"R",18881,"R",553731,"R",108838,"R",25876,"R",0,"R",897084,"R",0,"R",0,"R",1328205,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1624902,"R",0,"R",0,"R",157258,"R",0,"R",0,"R",0,"R",3110365,"R",1748990,"R",1304792,"R",326198,"R",118000,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",503506,"R",268862,"R",67216,"R",34000,"Z",0,"Z",0,"R",133428,"R",373954,"R",236376,"R",59094,"R",24000,"Z",0,"Z",0,"R",54484,"R",349405,"R",214537,"R",53634,"R",24000,"Z",0,"Z",0,"R",57234,"R",134510,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",134510,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",-200000,"Z",0,"Z",0,"R",200000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3110365,"R",2024567,"R",506142,"Z",0,"R",0,"R",0,"R",579656,"R",0,"R",0,1
198136,"R",82915961,"R",178850316,"R",18090403,"R",94106429,"R",66653484,"R",160759913,"R",17671667,"R",30405634,"R",16861712,"R",0,"R",71570790,"R",61815091,"R",0,"R",9755699,"R",151004214,"R",0,"R",160759913,"R",3175426,"R",258747,"R",8431294,"R",0,"R",12470384,"R",0,"R",24335851,"R",24335851,"R",0,"R",32244057,"R",3510838,"R",8431294,"R",0,"R",0,"R",0,"R",0,"R",6135040,"R",0,"R",2135268,"R",0,"R",14750209,"R",0,"R",0,"R",4364084,"R",71570790,"R",24750298,"R",15345185,"Z",0,"Z",0,"Z",0,"Z",0,"R",9405113,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",185693,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",185693,"R",4850417,"R",970081,"Z",0,"Z",0,"Z",0,"Z",0,"R",3880336,"R",4122102,"R",1854946,"Z",0,"Z",0,"Z",0,"Z",0,"R",2267156,"R",8182350,"R",4582116,"Z",0,"Z",0,"Z",0,"Z",0,"R",3600234,"R",16342450,"R",4412462,"Z",0,"Z",0,"Z",0,"Z",0,"R",11929988,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3381781,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3381781,"R",61815091,"R",27164790,"Z",0,"Z",0,"Z",0,"Z",0,"R",34650301,"R",78079233,"R",79530120,1
198215,"R",28435951,"R",87491970,"R",25130889,"R",29949240,"R",32411841,"R",62361081,"R",1775281,"R",53428953,"R",15255977,"R",0,"R",25188957,"R",30017131,"R",9656348,"R",4828174,"R",67189255,"R",-9656348,"R",62361081,"R",1364868,"R",233973,"R",2796568,"R",0,"R",1023815,"R",5204123,"R",10623347,"R",4395409,"R",0,"R",13152249,"R",0,"R",0,"R",0,"R",1598841,"R",2796568,"R",0,"R",2845842,"R",0,"R",-1018547,"R",0,"R",5072618,"R",0,"R",0,"R",741386,"R",25188957,"R",7869966,"R",5256282,"R",1424610,"Z",0,"Z",0,"Z",0,"R",1189074,"R",153293,"R",30203,"R",8196,"Z",0,"Z",0,"Z",0,"R",114894,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",925850,"R",575630,"R",151749,"Z",0,"Z",0,"Z",0,"R",198471,"R",2040325,"R",945534,"R",254755,"Z",0,"Z",0,"Z",0,"R",840036,"R",9220984,"R",2792218,"R",634184,"R",1381880,"R",2021272,"R",564663,"R",1826767,"R",3578775,"R",1006864,"R",250114,"Z",0,"Z",0,"Z",0,"R",2321797,"R",6227938,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6227938,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1381880,"Z",0,"Z",0,"R",1381880,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30017131,"R",10606731,"R",2723608,"Z",0,"R",2021272,"R",564663,"R",14100857,"Z",0,"Z",0,1
198303,"R",14541960,"R",27565290,"R",6336026,"R",6118037,"R",15111227,"R",21229264,"R",2028974,"R",14987298,"R",10450917,"R",853590,"R",12662317,"R",12659206,"R",0,"R",3111,"R",21226153,"R",0,"R",21229264,"R",985122,"R",541612,"R",926773,"R",0,"R",5775,"R",3384172,"R",5843454,"R",5843454,"R",0,"R",5530609,"R",0,"R",0,"R",0,"R",541612,"R",926773,"R",0,"R",2330107,"R",0,"R",50343,"R",0,"R",3282873,"R",0,"R",0,"R",0,"R",12662317,"R",4026965,"R",2686905,"R",486837,"Z",0,"R",307864,"Z",0,"R",545359,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5056,"R",5056,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",855742,"R",415473,"R",72256,"Z",0,"R",61718,"Z",0,"R",306295,"R",2642539,"R",1179106,"R",204586,"Z",0,"R",341803,"Z",0,"R",917044,"R",2411478,"R",1127421,"R",207478,"Z",0,"R",91550,"Z",0,"R",985029,"R",2506146,"R",348346,"R",55422,"Z",0,"R",404848,"Z",0,"R",1697530,"R",184000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",184000,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",27280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27280,"R",12659206,"R",5762307,"R",1026579,"Z",0,"R",1207783,"Z",0,"R",4662537,"R",12644060,"R",13013291,1
